Item_id,Location1,Location2,room_size,area,current_floor,total_from,building_type,repair_status,bill_of_sale,price (AZN)
4986684,nesimi,28 May m.,3,170,10,20,new,No,Yes,312211
4997192,nesimi,Nəsimi r.,4,158,4,16,new,Yes,No,363400
4997187,nesimi,Memar Əcəmi m.,2,58,1,5,old,Yes,Yes,114000
4997177.html,nesimi,Nəsimi r.,3,139,14,16,new,No,Yes,376000
4679328,nesimi,8 Noyabr m.,6,435,14,16,new,Yes,Yes,540000
4997167,nesimi,28 May m.,4,158,14,20,new,Yes,Yes,410000
4997160,nesimi,8 Noyabr m.,4,160,12,17,new,No,Yes,380000
4907370,nesimi,Nəsimi r.,2,50,11,13,new,Yes,Yes,215000
4997131,nesimi,8 Noyabr m.,2,65,9,9,old,Yes,Yes,145000
4913921,nesimi,Memar Əcəmi m.,2,45,3,5,old,Yes,Yes,118000
4707928,nesimi,Nəsimi r.,3,180,16,17,new,No,Yes,550000
4997097,nesimi,8 Noyabr m.,2,72,12,17,new,Yes,Yes,255000
4864772,nesimi,28 May m.,5,120,2,5,old,Yes,Yes,260000
4987162,nesimi,Nizami m.,5,87,2,2,old,Yes,Yes,177000
4850155,nesimi,Nəsimi r.,4,230,12,17,new,Yes,Yes,600000
4852290,nesimi,Nəsimi r.,4,225,10,17,new,No,Yes,550000
4997075,nesimi,Nəsimi r.,3,128,6,16,new,No,Yes,330000
4997049,nesimi,8 Noyabr m.,4,163,13,17,new,Yes,Yes,407000
4997048,nesimi,Nizami m.,5,170,3,4,old,No,Yes,310000
4997032,nesimi,Memar Əcəmi m.,3,58,3,5,old,Yes,Yes,128000
4997012,nesimi,28 May m.,4,195,6,16,new,No,Yes,510000
4945177,nesimi,Nəsimi r.,3,85,11,18,new,Yes,No,235000
4997004,nesimi,28 May m.,4,233,5,17,new,Yes,Yes,709000
4593417,nesimi,28 May m.,1,48,3,16,new,No,No,155000
4996998,nesimi,Memar Əcəmi m.,2,50,4,5,new,Yes,Yes,145000
4996979,nesimi,Memar Əcəmi m.,2,55,3,5,old,Yes,Yes,116500
4996966,nesimi,Nəsimi r.,4,158,4,16,new,No,No,363400
4774649,nesimi,8 Noyabr m.,4,171,11,15,new,Yes,Yes,450000
4706701,nesimi,Nəsimi r.,4,171,4,16,new,Yes,Yes,550000
4918247,nesimi,Nəsimi r.,2,94.6,15,18,new,No,No,248000
4887272,nesimi,Memar Əcəmi m.,4,120,10,17,new,Yes,Yes,308000
4996902,nesimi,Nəsimi r.,3,75,3,5,old,Yes,Yes,180000
4996892,nesimi,Nəsimi r.,2,73,4,5,old,Yes,Yes,195000
4996891,nesimi,Nəsimi r.,4,163,13,16,new,No,Yes,407500
4996860,nesimi,Nəsimi r.,2,54,5,16,new,Yes,Yes,205000
4707140,nesimi,28 May m.,4,185,8,14,new,No,No,480000
4597961,nesimi,8 Noyabr m.,2,65,13,18,new,Yes,Yes,208000
4996843,nesimi,Memar Əcəmi m.,1,18,8,9,old,Yes,Yes,46000
4996828,nesimi,Memar Əcəmi m.,2,63,3,16,new,Yes,Yes,189000
4916577,nesimi,8 Noyabr m.,3,146,7,18,new,No,Yes,365000
4653960,nesimi,20 Yanvar m.,4,130,9,18,new,Yes,Yes,287000
4695164,nesimi,Nəsimi r.,4,155,4,16,new,Yes,Yes,465000
4996789,nesimi,Nəsimi r.,3,115,11,17,new,Yes,Yes,345000
4979773,nesimi,Nəsimi m.,3,92,5,5,old,Yes,Yes,162000
4946591,nesimi,28 May m.,3,140,5,18,new,Yes,Yes,385000
4754841,nesimi,Memar Əcəmi m.,3,56,4,5,old,Yes,Yes,135000
4996742,nesimi,Nizami m.,3,159,11,15,new,Yes,Yes,650000
4996715,nesimi,28 May m.,3,110,8,15,new,Yes,No,349000
4996699,nesimi,Nəsimi r.,3,158,12,16,new,Yes,Yes,360000
4996690,nesimi,Memar Əcəmi m.,2,40,3,5,new,Yes,Yes,98000
4904694,nesimi,28 May m.,2,90,9,10,old,Yes,Yes,230000
4996665,nesimi,Memar Əcəmi m.,3,140,4,16,new,Yes,Yes,290000
4996661,nesimi,8 Noyabr m.,3,86,5,12,new,Yes,Yes,270000
4918438,nesimi,Nəsimi r.,3,126,9,16,new,Yes,Yes,358000
4905433,nesimi,Nəsimi r.,4,190,6,14,new,Yes,Yes,550000
4996623,nesimi,28 May m.,3,110,14,15,new,Yes,No,350000
4996593,nesimi,8 Noyabr m.,3,137,5,11,new,Yes,Yes,385000
4996592,nesimi,8 Noyabr m.,3,145,12,18,new,Yes,Yes,318000
4996573,nesimi,20 Yanvar m.,2,40,4,5,old,Yes,Yes,101000
4996563,nesimi,8 Noyabr m.,4,170,9,20,new,Yes,Yes,400000
4996546,nesimi,Memar Əcəmi m.,2,100,9,17,new,Yes,Yes,235000
4996529,nesimi,Memar Əcəmi m.,5,250,16,17,new,Yes,Yes,350000
4996524,nesimi,Memar Əcəmi m.,2,53,5,5,old,Yes,Yes,120000
4958512,nesimi,Gənclik m.,2,55,4,16,new,Yes,Yes,204000
4866853,nesimi,28 May m.,3,109,8,15,new,Yes,Yes,349000
4943389,nesimi,Nəsimi r.,4,205,13,15,new,Yes,Yes,495000
4996478,nesimi,28 May m.,3,111,15,15,new,No,No,278000
4996469,nesimi,Nəsimi r.,3,146,10,18,new,Yes,Yes,399000
4911245,nesimi,Nizami m.,3,118.5,6,16,new,No,Yes,360000
4996463,nesimi,Nəsimi r.,2,72,12,17,new,Yes,Yes,255000
4996457,nesimi,Nəsimi r.,3,134,7,16,new,No,Yes,305000
4640830,nesimi,Nizami m.,3,118.5,7,15,new,No,No,350000
4901585,nesimi,Nəsimi r.,3,128,16,20,new,No,No,320000
4905199,nesimi,Nəsimi r.,3,158,10,17,new,Yes,Yes,520000
4996442,nesimi,Nəsimi r.,4,230,15,17,new,Yes,Yes,600000
4996440,nesimi,Sahil m.,3,90,3,6,old,Yes,Yes,325000
4498043,nesimi,8 Noyabr m.,3,125,13,19,new,Yes,No,385000
4996427,nesimi,28 May m.,3,108,8,15,new,Yes,Yes,350000
4899062,nesimi,28 May m.,5,200,3,4,old,Yes,Yes,850000
4850260,nesimi,Nəsimi r.,2,95,1,30,new,Yes,Yes,595000
4332802,nesimi,Nəsimi r.,4,191,6,20,new,Yes,No,630000
4996392,nesimi,Nəsimi r.,4,175,3,21,new,Yes,Yes,435000
4996381,nesimi,Nəsimi r.,3,108,2,6,new,Yes,Yes,280000
4141728,nesimi,28 May m.,4,125,6,9,old,Yes,Yes,310000
4563633,nesimi,Nəsimi r.,3,100,2,5,old,Yes,Yes,230000
4559278,nesimi,Nizami m.,2,50,3,3,old,Yes,Yes,165000
4905021,nesimi,28 May m.,2,62,12,16,new,Yes,Yes,175000
4996277,nesimi,Nizami m.,2,87.4,3,15,new,Yes,Yes,288000
4996274.html,nesimi,Nizami m.,2,97,3,15,new,Yes,Yes,325000
4996264,nesimi,8 Noyabr m.,2,83,17,18,new,No,No,179000
3878830,nesimi,28 May m.,3,114,9,16,new,No,No,285200
4996239,nesimi,8 Noyabr m.,3,125,15,17,new,Yes,Yes,233000
4598378,nesimi,28 May m.,3,110,8,16,new,Yes,No,349000
4863951,nesimi,28 May m.,3,108,13,17,new,Yes,No,344000
4672804,nesimi,28 May m.,3,141,4,16,new,Yes,No,385000
4748659,nesimi,28 May m.,3,115,12,16,new,No,Yes,245000
4996086,nesimi,1-ci mikrorayon q.,2,50,2,5,old,Yes,Yes,148000
4805805,nesimi,28 May m.,4,175,4,16,new,Yes,Yes,580000
4501181,nesimi,Sahil m.,6,220,2,3,old,No,Yes,1350000
4753426,nesimi,Nizami m.,3,90,10,18,new,Yes,No,350000
4996043,nesimi,8 Noyabr m.,4,300,16,16,new,Yes,Yes,160000
4909319,nesimi,Nəsimi r.,2,80,13,17,new,Yes,Yes,230000
4995976,nesimi,28 May m.,3,108,8,15,new,Yes,No,350000
4964358,nesimi,Nəsimi r.,3,126,9,17,new,Yes,Yes,358000
4835001,nesimi,8 Noyabr m.,3,101,17,19,new,Yes,Yes,235000
4708561,nesimi,8 Noyabr m.,2,60,14,19,new,Yes,Yes,165000
4761899,nesimi,Nəsimi r.,4,210.5,4,18,new,No,Yes,435000
4889866,nesimi,28 May m.,2,75.5,2,4,old,Yes,Yes,320000
4995905,nesimi,Nəsimi r.,3,160,15,18,new,No,Yes,363400
4889405,nesimi,Memar Əcəmi m.,2,58,5,5,old,Yes,Yes,108000
4995888,nesimi,20 Yanvar m.,3,125,16,19,new,Yes,Yes,330000
4995876,nesimi,28 May m.,2,98.5,6,14,new,No,No,262000
4995874,nesimi,Nəsimi r.,3,146,7,16,new,No,No,365000
4995862,nesimi,Memar Əcəmi m.,3,60,1,5,old,Yes,Yes,135000
4995814,nesimi,Nəsimi r.,2,60,8,16,new,Yes,Yes,212000
4995813,nesimi,20 Yanvar m.,3,70,3,9,old,Yes,Yes,160000
4872057,nesimi,Nəsimi r.,2,65,14,17,new,Yes,No,224000
4995774,nesimi,Nəsimi r.,3,168,8,17,new,Yes,Yes,450000
4924368,nesimi,Nəsimi r.,3,110,7,9,old,Yes,Yes,265000
4917023,nesimi,Memar Əcəmi m.,3,70,8,9,old,Yes,Yes,145000
4995725,nesimi,Memar Əcəmi m.,2,55,5,5,old,Yes,Yes,120000
4995706,nesimi,Nəsimi r.,3,116,7,18,new,Yes,Yes,287000
4918775,nesimi,8 Noyabr m.,3,68,3,5,old,Yes,Yes,158000
4995704,nesimi,8 Noyabr m.,2,82,3,14,new,Yes,Yes,260000
4995689,nesimi,Nəsimi r.,2,94,12,19,new,No,Yes,243000
4995662,nesimi,8 Noyabr m.,3,75,12,17,new,Yes,Yes,255000
4995648,nesimi,Nəsimi r.,4,100,8,10,old,Yes,No,240000
4762625.html,nesimi,Nəsimi r.,2,66,5,16,new,Yes,No,220000
4995638,nesimi,Nəsimi r.,3,70,4,4,old,Yes,Yes,165000
4995627,nesimi,28 May m.,3,107.7,14,14,new,Yes,No,247000
4995548,nesimi,Sahil m.,3,150,4,12,new,Yes,Yes,680000
4995531,nesimi,8 Noyabr m.,4,154,13,17,new,Yes,Yes,380000
4778157,nesimi,Memar Əcəmi m.,2,40,1,5,old,Yes,Yes,90000
4904165,nesimi,Nəsimi r.,3,67,3,5,old,Yes,Yes,185000
4995476,nesimi,Azadlıq Prospekti m.,2,68,6,17,new,Yes,No,165000
4345796,nesimi,28 May m.,2,90,4,17,new,Yes,No,250000
4995447,nesimi,5-ci mikrorayon q.,2,50,4,5,old,Yes,Yes,120000
4995419,nesimi,Memar Əcəmi m.,2,65,7,9,old,Yes,Yes,162000
4995421,nesimi,Nəsimi r.,4,157,6,18,new,No,Yes,432000
4995409,nesimi,4-cü mikrorayon q.,3,100,2,16,new,Yes,Yes,255000
4995404,nesimi,Nizami m.,4,190,8,21,new,Yes,Yes,550000
4995349,nesimi,Nəsimi r.,4,184,19,22,new,Yes,Yes,380000
4995348,nesimi,Memar Əcəmi m.,3,55,1,5,old,Yes,Yes,155000
4848792,nesimi,28 May m.,3,130,14,16,new,Yes,Yes,363000
4995339,nesimi,Memar Əcəmi m.,3,135,4,17,new,Yes,Yes,299000
4835376,nesimi,8 Noyabr m.,4,175,11,16,new,Yes,Yes,345000
4995322,nesimi,20 Yanvar m.,3,130,11,18,new,Yes,Yes,290000
4680007,nesimi,28 May m.,3,109,13,16,new,No,No,255000
4250430,nesimi,28 May m.,4,248,16,20,new,No,No,650000
4995279,nesimi,Memar Əcəmi m.,3,115,11,17,new,Yes,Yes,260000
4790138,nesimi,Memar Əcəmi m.,3,160,13,14,new,Yes,Yes,300000
4995275,nesimi,Nəsimi r.,3,176,9,17,new,Yes,Yes,350000
4995258,nesimi,Memar Əcəmi m.,2,53,2,5,old,Yes,Yes,127000
4995242,nesimi,Sahil m.,2,60,2,2,old,Yes,Yes,228000
4995218,nesimi,Memar Əcəmi m.,3,98,10,18,new,Yes,Yes,215000
4995200,nesimi,Nəsimi r.,3,100,5,16,new,Yes,Yes,315000
4995188,nesimi,Nəsimi r.,3,115,16,17,new,Yes,Yes,380000
4995176,nesimi,Memar Əcəmi m.,2,58,3,5,old,Yes,Yes,123000
4769190,nesimi,28 May m.,2,55,13,15,new,Yes,No,165000
4729162,nesimi,Nizami m.,3,169,6,16,new,No,Yes,560000
4389002,nesimi,Nizami m.,4,234,4,22,new,No,Yes,590000
4995067,nesimi,28 May m.,3,140,11,14,new,No,No,365000
4995057,nesimi,Nəsimi r.,3,90,2,16,new,Yes,Yes,220000
4995051,nesimi,8 Noyabr m.,4,167,9,20,new,Yes,Yes,400000
4995037,nesimi,Nizami m.,4,200,10,19,new,Yes,Yes,600000
4995012,nesimi,Nəsimi r.,3,93,13,17,new,Yes,Yes,335000
4995010,nesimi,Nəsimi r.,4,205,16,18,new,Yes,Yes,495000
4995006,nesimi,Nəsimi r.,3,135,6,12,new,Yes,Yes,385000
4851669,nesimi,Memar Əcəmi m.,2,48,4,5,old,Yes,Yes,126000
4958801,nesimi,Nəsimi r.,1,50,8,18,new,Yes,No,165000
4994981,nesimi,28 May m.,2,82.9,9,19,new,Yes,Yes,315020
4776664,nesimi,28 May m.,5,286,6,18,new,Yes,Yes,700000
4994961,nesimi,Memar Əcəmi m.,2,45,4,5,old,Yes,Yes,127000
4989801,nesimi,Nəsimi r.,2,65,10,17,new,Yes,No,225000
4994951,nesimi,28 May m.,3,140,10,17,new,No,No,365000
4884054,nesimi,8 Noyabr m.,4,130,8,12,new,Yes,Yes,355000
4994941,nesimi,Memar Əcəmi m.,2,48,5,5,old,Yes,Yes,114000
4994939,nesimi,Nəsimi r.,6,180,5,6,old,Yes,Yes,360000
4847784,nesimi,8 Noyabr m.,2,66,5,17,new,Yes,Yes,220000
4903922,nesimi,Nəsimi r.,3,145.1,5,19,new,No,No,364999
4918187,nesimi,Nəsimi r.,3,136,5,12,new,Yes,Yes,385000
3375569,nesimi,28 May m.,4,240,19,23,new,No,Yes,1008000
4994928,nesimi,8 Noyabr m.,3,148,26,27,new,No,Yes,322000
4994877,nesimi,Nizami m.,3,175,8,10,new,No,Yes,875000
4994852,nesimi,Sahil m.,4,100,2,3,old,Yes,Yes,280000
4994838,nesimi,28 May m.,4,212,5,15,new,Yes,Yes,550000
4436543,nesimi,Nəsimi r.,5,304,6,16,new,Yes,Yes,1170000
4994829,nesimi,8 Noyabr m.,4,135,8,14,new,Yes,Yes,355000
4994810,nesimi,Nəsimi r.,2,65,14,16,new,Yes,No,224000
4994776,nesimi,28 May m.,3,109,8,15,new,Yes,No,349000
4994706,nesimi,Dərnəgül m.,2,66,8,12,new,Yes,No,176500
4836248,nesimi,8 Noyabr m.,4,171,11,16,new,Yes,Yes,345000
4835386,nesimi,8 Noyabr m.,3,105,16,18,new,Yes,Yes,235000
4843844,nesimi,Memar Əcəmi m.,4,140,7,19,new,Yes,Yes,330000
4994637,nesimi,28 May m.,3,85,5,5,old,Yes,Yes,220000
4994615,nesimi,28 May m.,2,83,8,14,new,Yes,No,285000
4994596,nesimi,Nəsimi r.,2,87.3,14,21,new,Yes,Yes,290000
4860066,nesimi,Memar Əcəmi m.,2,55,1,5,old,Yes,Yes,128000
4994563,nesimi,Nəsimi r.,4,170,7,18,new,Yes,Yes,600000
4994557,nesimi,28 May m.,3,136,13,17,new,No,No,353600
4994544,nesimi,20 Yanvar m.,3,158,14,21,new,Yes,No,280000
4951256,nesimi,28 May m.,4,196,7,17,new,No,Yes,600000
4994512,nesimi,Memar Əcəmi m.,2,60,5,5,old,Yes,Yes,114000
4991809,nesimi,28 May m.,2,100,8,18,new,No,No,225000
4917979,nesimi,Nizami m.,1,56,1,1,old,Yes,Yes,110000
4994479,nesimi,Memar Əcəmi m.,3,70,3,5,old,Yes,Yes,155000
4994467,nesimi,Nəsimi r.,4,231,10,16,new,Yes,Yes,625000
4738743,nesimi,28 May m.,2,50,4,9,old,Yes,Yes,157000
4994446,nesimi,Nəsimi r.,3,129,17,18,new,No,No,320000
4775772,nesimi,Nəsimi r.,3,140,7,12,new,Yes,Yes,345000
4849177,nesimi,Nəsimi r.,4,184,9,17,new,No,No,457000
4409413,nesimi,Nəsimi r.,4,233,7,19,new,Yes,Yes,1360000
4911135,nesimi,Sahil m.,4,203,4,12,new,Yes,Yes,770000
4994422,nesimi,Nəsimi r.,3,117,3,17,new,Yes,Yes,300000
4994417,nesimi,Nəsimi r.,3,150,8,18,new,Yes,Yes,410000
4994378,nesimi,Memar Əcəmi m.,2,45,2,5,old,Yes,Yes,135000
4971091,nesimi,8 Noyabr m.,3,86,5,12,new,Yes,Yes,270000
4994362,nesimi,8 Noyabr m.,3,130,8,13,new,Yes,Yes,355000
4994358,nesimi,Nəsimi r.,1,39,13,15,new,Yes,No,138000
4994330,nesimi,8 Noyabr m.,4,135,8,13,new,Yes,Yes,355000
4767899,nesimi,İçəri Şəhər m.,1,35,2,3,old,Yes,Yes,130000
3871406,nesimi,Memar Əcəmi m.,2,55,2,5,old,Yes,Yes,122500
4848290,nesimi,Nəsimi r.,3,190,15,22,new,Yes,Yes,560000
4668176,nesimi,Memar Əcəmi m.,2,37,3,5,old,Yes,Yes,94500
4827300,nesimi,Memar Əcəmi m.,2,55,1,5,old,Yes,Yes,118000
4847719,nesimi,Memar Əcəmi m.,2,65,5,9,old,Yes,Yes,146000
4905808,nesimi,Memar Əcəmi m.,3,135,8,18,new,Yes,Yes,255000
4785321,nesimi,Nəsimi r.,2,44,2,5,old,Yes,Yes,200000
4619012,nesimi,Memar Əcəmi m.,2,55,2,5,old,Yes,Yes,120000
4438993,nesimi,20 Yanvar m.,2,35,3,5,old,Yes,Yes,94000
4941858,nesimi,Nəsimi r.,3,85,11,18,new,Yes,Yes,239000
4917210,nesimi,28 May m.,4,112,1,3,old,Yes,Yes,294900
4914759,nesimi,28 May m.,3,140,11,18,new,Yes,Yes,370000
4994126,nesimi,Nəsimi r.,3,110,13,16,new,Yes,Yes,425000
4913595,nesimi,28 May m.,3,140,11,18,new,Yes,Yes,360000
4836534,nesimi,28 May m.,2,71,9,18,new,Yes,No,225000
4850011,nesimi,28 May m.,1,56.6,15,16,new,Yes,No,200000
4910203,nesimi,28 May m.,3,152,13,16,new,No,No,394000
4994062,nesimi,8 Noyabr m.,2,92,8,16,new,Yes,Yes,238000
4338071,nesimi,Nəsimi r.,2,100,16,18,new,Yes,Yes,275000
4994059,nesimi,Memar Əcəmi m.,2,58,5,5,old,Yes,Yes,110000
4994052,nesimi,8 Noyabr m.,4,130,5,18,new,Yes,Yes,355000
4994031,nesimi,20 Yanvar m.,3,95,3,5,old,Yes,Yes,148000
4994002,nesimi,28 May m.,2,74,3,17,new,No,No,205000
4993999,nesimi,Nizami m.,3,131,11,16,new,Yes,Yes,670000
4908811,nesimi,Memar Əcəmi m.,3,115,17,17,new,Yes,Yes,245000
4849616,nesimi,Memar Əcəmi m.,2,65,5,9,old,Yes,Yes,146000
4884903,nesimi,8 Noyabr m.,3,126,9,16,new,Yes,Yes,358000
4917061,nesimi,8 Noyabr m.,3,140,14,14,new,Yes,Yes,310000
4772112,nesimi,Memar Əcəmi m.,4,153,8,11,new,Yes,Yes,378000
4319982,nesimi,Nəsimi r.,3,100,6,16,new,Yes,Yes,285000
4905141,nesimi,Nəsimi r.,2,94,3,17,new,Yes,Yes,280000
4694607,nesimi,Nəsimi r.,5,230,14,15,new,No,Yes,586000
4914422,nesimi,Nəsimi r.,2,66,13,17,new,Yes,Yes,208000
4993829,nesimi,8 Noyabr m.,4,231,10,16,new,Yes,No,625000
4993799,nesimi,28 May m.,4,162,15,17,new,No,No,360000
4993795,nesimi,Memar Əcəmi m.,3,80,3,10,new,Yes,Yes,196000
4982318,nesimi,28 May m.,4,170,9,18,new,Yes,Yes,419000
4890321,nesimi,28 May m.,5,233,13,14,new,Yes,Yes,750000
4993751,nesimi,Memar Əcəmi m.,3,116,9,12,new,Yes,Yes,238000
4909952,nesimi,28 May m.,3,151,13,16,new,No,No,394000
4917241,nesimi,8 Noyabr m.,4,153,9,11,new,No,Yes,359900
4993689,nesimi,Memar Əcəmi m.,3,137,13,16,new,Yes,No,319999
4846578,nesimi,28 May m.,3,110,8,17,new,Yes,Yes,350000
4890831,nesimi,Memar Əcəmi m.,3,90,4,5,old,Yes,Yes,177000
4993642,nesimi,Nəsimi r.,4,190,4,16,new,No,Yes,399000
4993635,nesimi,Nəsimi r.,3,202,8,17,new,No,Yes,360000
3662868,nesimi,28 May m.,4,265,7,19,new,Yes,No,680000
4791549,nesimi,Nəsimi r.,4,227,4,17,new,No,Yes,681000
4791606,nesimi,Gənclik m.,4,154.4,7,17,new,No,Yes,463200
4916497,nesimi,Memar Əcəmi m.,2,74,10,11,new,Yes,No,158000
4630405,nesimi,Nəsimi r.,4,206,8,18,new,No,Yes,772000
4800197,nesimi,Nəsimi r.,7,280,9,14,new,Yes,Yes,500000
4813547,nesimi,28 May m.,3,160,8,17,new,Yes,Yes,450000
4914158,nesimi,28 May m.,3,85,3,10,old,Yes,Yes,325000
4993472,nesimi,Memar Əcəmi m.,3,58,4,5,old,Yes,Yes,125000
4694575,nesimi,Memar Əcəmi m.,2,40,3,5,old,Yes,Yes,95000
4557847,nesimi,Memar Əcəmi m.,2,55,3,5,old,Yes,Yes,119000
4543847,nesimi,Memar Əcəmi m.,2,53,3,5,old,Yes,Yes,120000
4646675,nesimi,Memar Əcəmi m.,2,55,4,5,old,Yes,Yes,117000
4916378,nesimi,Memar Əcəmi m.,3,63,2,5,old,Yes,Yes,122000
4431624,nesimi,Memar Əcəmi m.,2,55,4,5,old,Yes,Yes,118000
4915825,nesimi,Nəsimi r.,2,70,15,17,new,Yes,No,234000
4576389,nesimi,Nəsimi r.,2,73,9,10,new,Yes,Yes,191000
4735564,nesimi,Memar Əcəmi m.,3,80,4,5,old,Yes,Yes,156000
4590239,nesimi,20 Yanvar m.,2,45,5,5,old,Yes,Yes,89000
4993470,nesimi,Memar Əcəmi m.,3,95,16,18,new,Yes,Yes,220000
4590397,nesimi,20 Yanvar m.,2,55,3,5,old,Yes,Yes,125000
4558156,nesimi,Memar Əcəmi m.,2,60,1,5,old,Yes,Yes,120000
4721788,nesimi,Memar Əcəmi m.,3,55,2,5,new,Yes,Yes,128000
4638992,nesimi,Memar Əcəmi m.,2,58,2,5,old,Yes,Yes,120000
4521263,nesimi,Memar Əcəmi m.,2,55,3,5,old,Yes,Yes,126000
4656517,nesimi,Memar Əcəmi m.,2,55,4,5,old,Yes,Yes,123000
4513124,nesimi,Memar Əcəmi m.,2,45,2,5,old,Yes,Yes,95000
4550838,nesimi,Memar Əcəmi m.,3,60,3,5,old,Yes,Yes,119000
4754807,nesimi,Memar Əcəmi m.,2,58,5,5,old,Yes,Yes,109000
4687110,nesimi,Memar Əcəmi m.,2,55,2,5,old,No,Yes,118000
4993397,nesimi,8 Noyabr m.,3,125,14,17,new,Yes,Yes,280000
4993391,nesimi,20 Yanvar m.,3,110,13,17,new,Yes,Yes,235000
4993349,nesimi,Nəsimi r.,2,42,1,2,old,Yes,Yes,159000
4850406,nesimi,Nəsimi r.,5,262.9,16,32,new,Yes,Yes,3400000
4993345,nesimi,8 Noyabr m.,3,75.9,14,17,new,Yes,Yes,205000
4993297.html,nesimi,Memar Əcəmi m.,2,60,5,5,old,Yes,Yes,114000
4993289,nesimi,8 Noyabr m.,4,130,8,13,new,Yes,Yes,355000
4993278,nesimi,Memar Əcəmi m.,2,65,4,5,old,Yes,Yes,150000
4993237,nesimi,Memar Əcəmi m.,2,60,17,17,new,Yes,Yes,170000
4964957,nesimi,28 May m.,4,195,10,16,new,No,Yes,565000
4993210,nesimi,8 Noyabr m.,4,172,11,16,new,Yes,Yes,345000
4993165,nesimi,Nizami m.,3,153,2,16,new,Yes,Yes,500000
4993096,nesimi,Memar Əcəmi m.,2,40,5,5,old,Yes,Yes,96000
4993093,nesimi,Memar Əcəmi m.,2,40,5,5,old,Yes,Yes,97000
4993083,nesimi,8 Noyabr m.,2,90,8,17,new,Yes,Yes,244000
4993074,nesimi,Nəsimi r.,4,164,14,21,new,Yes,Yes,393000
4807166,nesimi,28 May m.,5,233,13,14,new,Yes,Yes,737500
4736900,nesimi,28 May m.,3,110,13,18,new,No,No,260000
4882885,nesimi,Memar Əcəmi m.,4,120,10,17,new,Yes,Yes,310000
4570081,nesimi,28 May m.,3,110,1,5,old,Yes,Yes,250000
4844925.html,nesimi,28 May m.,4,191,5,18,new,Yes,Yes,545000
4993024,nesimi,Gənclik m.,3,132,17,18,new,Yes,Yes,338000
4760126,nesimi,Nəsimi r.,3,130,10,17,new,Yes,Yes,369900
4993007,nesimi,Nəsimi r.,2,60,13,18,new,Yes,No,230000
4993003,nesimi,28 May m.,6,460,18,19,new,Yes,Yes,1000000
4987789,nesimi,Nəsimi r.,2,65,10,16,new,Yes,Yes,225000
4848428,nesimi,8 Noyabr m.,3,101,13,18,new,Yes,Yes,230000
4992973,nesimi,28 May m.,3,100,3,17,new,No,No,260000
4916889,nesimi,8 Noyabr m.,4,159,13,16,new,No,Yes,385000
4992979,nesimi,28 May m.,3,88,9,17,new,Yes,Yes,268000
4911757,nesimi,Nəsimi r.,3,95,7,17,new,Yes,No,300000
4992916,nesimi,20 Yanvar m.,4,185,11,17,new,Yes,Yes,385000
4849078,nesimi,Nəsimi r.,5,442,8,17,new,Yes,No,1700000
4992888,nesimi,Nizami m.,7,550,13,14,new,Yes,Yes,900000
4992886,nesimi,Nəsimi r.,2,67,14,18,new,No,Yes,237000
4992853,nesimi,Nizami m.,4,223,12,15,new,Yes,Yes,595000
4992818,nesimi,Nəsimi r.,3,85,11,20,new,Yes,No,240000
4992813,nesimi,Nizami m.,4,180,6,17,new,Yes,No,423000
4883364,nesimi,8 Noyabr m.,3,126,15,17,new,Yes,Yes,250000
4987863,nesimi,8 Noyabr m.,2,91,15,16,new,Yes,Yes,270000
4992786,nesimi,Memar Əcəmi m.,3,70,1,5,old,Yes,Yes,140000
4992777,nesimi,Nizami m.,3,129,10,16,new,Yes,Yes,305000
4992762,nesimi,8 Noyabr m.,3,123,16,17,new,Yes,Yes,280000
4992765,nesimi,8 Noyabr m.,2,60,8,16,new,Yes,Yes,212000
4992764,nesimi,8 Noyabr m.,3,90,19,19,new,Yes,Yes,200000
4992744,nesimi,Nəsimi r.,3,85,15,17,new,Yes,Yes,212000
4992720,nesimi,Nəsimi r.,2,68,12,17,new,Yes,Yes,233000
4992695,nesimi,Nəsimi r.,3,128,18,18,new,No,No,275000
4992689,nesimi,Nəsimi r.,3,128,18,18,new,No,No,253000
4992671,nesimi,Nəsimi r.,2,65,14,17,new,Yes,No,224000
3435822,nesimi,Sahil m.,5,246,3,9,new,Yes,Yes,2400000
4992668,nesimi,Nəsimi r.,2,65,12,18,new,Yes,Yes,224000
4992630,nesimi,Nəsimi r.,2,87,21,22,new,Yes,Yes,227000
4829799,nesimi,20 Yanvar m.,3,120,6,8,new,Yes,Yes,285000
4992608,nesimi,Nəsimi r.,3,140,6,11,new,Yes,Yes,345000
4992607.html,nesimi,Nəsimi r.,2,84,9,18,new,Yes,Yes,264000
3959565,nesimi,Şah İsmayıl Xətai m.,3,135,14,22,new,Yes,Yes,650000
4927805,nesimi,Nəsimi r.,2,58,9,19,new,Yes,Yes,227000
4992588,nesimi,Nizami m.,3,168.5,13,19,new,No,No,505000
4846651,nesimi,28 May m.,3,114,10,16,new,Yes,Yes,410000
4992528,nesimi,Nəsimi r.,3,108,2,6,new,Yes,Yes,280000
4992519,nesimi,Nəsimi r.,3,142,14,17,new,Yes,Yes,365000
4992493,nesimi,8 Noyabr m.,3,135,10,17,new,Yes,Yes,300000
4546889,nesimi,28 May m.,4,217,14,18,new,No,Yes,560000
